,Balance,Call Delta,Call Value,Cost,Hedge Number,Shares Bought,Spot Price,Time to Maturity
0,-17.473033268450713,0.20493661976114563,3.0206287076638496,20.493661976114563,0,0.20493661976114563,100.0,0.5
1,-39.0037029376719,0.3939629283660381,7.726263414994861,21.425516325037776,1,0.18902630860489245,113.34674248875022,0.4
2,-38.340252829233194,0.3860780013498787,7.684313867139082,-0.8981757989596595,2,-0.007884927016159393,113.9104771824692,0.3
3,-55.89199916657516,0.5294265159726208,11.208335950681501,17.32101331349368,3,0.14334851462274212,120.83148094752364,0.19999999999999996
4,-46.01389161221839,0.44301101859215536,9.289747277040696,-10.214467620474991,4,-0.08641549738046544,118.20180326571852,0.09999999999999998
5,130.12896320297074,0.0,13.085587460642692,-56.41976807389928,5,-0.44301101859215536,127.35522527903629,0.0
